Title,release_year,imdb_id,poster,tmdb_id,cast,director,genres,production_companies
Phantom,2013,tt1922685,https://m.media-amazon.com/images/M/MV5BNzcxNzg0MTU1M15BMl5BanBnXkFtZTcwODQ0NDcxOQ@@._V1_.jpg,152259,"['Ed Harris', 'David Duchovny', 'Lance Henriksen', 'William Fichtner', 'Johnathon Schaech', 'Jason Beghe']",Todd Robinson,['Thriller'],"['Trilogy Entertainment Group', 'RCR Media Group', 'Solar Filmworks']"
Stoker,2013,tt1682180,https://m.media-amazon.com/images/M/MV5BMjI3MTM5ODI5MV5BMl5BanBnXkFtZTcwMjE1Mzc4OA@@._V1_.jpg,86825,"['Mia Wasikowska', 'Nicole Kidman', 'Matthew Goode', 'Dermot Mulroney', 'Jacki Weaver', 'Lucas Till']",Park Chan-wook,"['Drama', 'Horror', 'Thriller']","['Fox Searchlight Pictures', 'Indian Paintbrush', 'Scott Free Productions', 'Dayday Films', 'Ingenious Media']"
Dead Man Down,2013,tt2101341,https://m.media-amazon.com/images/M/MV5BMTM2NTU5NTIzMF5BMl5BanBnXkFtZTcwNjQ3MTM5OA@@._V1_.jpg,102362,"['Colin Farrell', 'Noomi Rapace', 'Terrence Howard', 'Dominic Cooper', 'Isabelle Huppert', 'Luis Da Silva Jr.']",Niels Arden Oplev,"['Thriller', 'Action', 'Crime', 'Drama']","['WWE Studios', 'Original Film', 'Frequency Films', 'IM Global']"
Oz the Great and Powerful,2013,tt1623205,https://m.media-amazon.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_.jpg,68728,"['James Franco', 'Mila Kunis', 'Rachel Weisz', 'Michelle Williams', 'Zach Braff', 'Bill Cobbs']",Sam Raimi,"['Fantasy', 'Adventure', 'Family']","['Roth Films', 'Walt Disney Pictures']"
Goddess,2013,tt1860238,https://m.media-amazon.com/images/M/MV5BMTQ1Mzc2OTY5NV5BMl5BanBnXkFtZTcwNzY1MDMyOQ@@._V1_.jpg,179340,"['Laura Michelle Kelly', 'Ronan Keating', 'Magda Szubanski', 'Dustin Clare', 'Hugo Johnstone-Burt', 'Tamsin Carroll']",Mark Lamprell,"['Comedy', 'Music']",['Wildheart Films']
The Call,2013,tt1911644,https://m.media-amazon.com/images/M/MV5BMjExNDkzNjAwOV5BMl5BanBnXkFtZTcwMDMzMzQwOQ@@._V1_.jpg,158011,"['Halle Berry', 'Abigail Breslin', 'Morris Chestnut', 'Michael Eklund', 'David Otunga', 'Michael Imperioli']",Brad Anderson,"['Crime', 'Thriller']","['TriStar Pictures', 'WWE Studios', 'Troika Pictures', 'Stage 6 Films', 'Amasia Entertainment']"
The Incredible Burt Wonderstone,2013,tt0790628,https://m.media-amazon.com/images/M/MV5BMTk3MDkxMDAyN15BMl5BanBnXkFtZTcwODY5NzQyOQ@@._V1_.jpg,124459,"['Steve Carell', 'Steve Buscemi', 'Olivia Wilde', 'Jim Carrey', 'James Gandolfini', 'Alan Arkin']",Don Scardino,['Comedy'],"['New Line Cinema', 'Carousel', 'BenderSpink']"
Welcome to the Punch,2013,tt1684233,https://m.media-amazon.com/images/M/MV5BODkwNjY1MjUzOF5BMl5BanBnXkFtZTcwOTU0NDAyOQ@@._V1_.jpg,93828,"['James McAvoy', 'Mark Strong', 'David Morrissey', 'Peter Mullan', 'Daniel Mays', 'Andrea Riseborough']",Eran Creevy,"['Action', 'Adventure', 'Crime']","['Worldview Entertainment', 'Between The Eyes', 'Automatik Entertainment', 'IM Global', 'Scott Free Productions']"
Admission,2013,tt1814621,https://m.media-amazon.com/images/M/MV5BOTE2OTkwNzg5Ml5BMl5BanBnXkFtZTcwOTY0NzQ3OA@@._V1_.jpg,144340,"['Tina Fey', 'Paul Rudd', 'Michael Sheen', 'Lily Tomlin', 'Wallace Shawn', 'Nat Wolff']",Paul Weitz,"['Comedy', 'Drama', 'Romance']","['Focus Features', 'Depth of Field']"
The Croods,2013,tt0481499,https://m.media-amazon.com/images/M/MV5BMTcyOTc2OTA1Ml5BMl5BanBnXkFtZTcwOTI1MjkzOQ@@._V1_.jpg,49519,"['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Cloris Leachman', 'Clark Duke']",Chris Sanders,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Comedy', 'Action']","['DreamWorks Animation', '20th Century Fox']"
Love and Honor,2013,tt1976989,https://m.media-amazon.com/images/M/MV5BMTgzOTg1MzI4MV5BMl5BanBnXkFtZTcwOTkwOTcxOQ@@._V1_.jpg,140222,"['Liam Hemsworth', 'Austin Stowell', 'Teresa Palmer', 'Aimee Teegarden', 'Chris Lowell', 'Wyatt Russell']",Danny Mooney,"['Drama', 'Romance']","['Deep Blue Pictures', 'Red 56', 'Lightning Entertainment']"
Olympus Has Fallen,2013,tt2302755,https://m.media-amazon.com/images/M/MV5BNTU0NmY4MWYtNzRlMS00MDkxLWJkODYtOTM3NGI2ZDc1NTJhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,117263,"['Gerard Butler', 'Aaron Eckhart', 'Finley Jacobsen', 'Dylan McDermott', 'Rick Yune', 'Morgan Freeman']",Antoine Fuqua,"['Action', 'Thriller']","['Millennium Media', 'G-BASE', 'Nu Image']"
Trance,2013,tt1924429,https://m.media-amazon.com/images/M/MV5BMjMzNjU1MTg5NF5BMl5BanBnXkFtZTcwMTExMTcwOQ@@._V1_.jpg,68727,"['James McAvoy', 'Vincent Cassel', 'Rosario Dawson', 'Danny Sapani', 'Matt Cross', 'Wahab Sheikh']",Danny Boyle,"['Thriller', 'Crime', 'Drama', 'Mystery']","['Pathé', 'Decibel Films', 'Film4 Productions', 'Cloud Eight Films', 'Fox Searchlight Pictures', 'TSG Entertainment', 'Firstep']"
G.I. Joe: Retaliation,2013,tt1583421,https://m.media-amazon.com/images/M/MV5BNzk5ODM0OTQ0N15BMl5BanBnXkFtZTcwODg2ODE4OA@@._V1_.jpg,72559,"['Dwayne Johnson', 'Bruce Willis', 'Jonathan Pryce', 'Adrianne Palicki', 'Ray Park', 'Ray Stevenson']",Jon M. Chu,"['Science Fiction', 'Adventure', 'Action', 'Thriller']","['Paramount', 'Hasbro', 'di Bonaventura Pictures', 'Saints LA', 'Metro-Goldwyn-Mayer', 'Skydance']"
Himmatwala,2013,tt2344678,https://m.media-amazon.com/images/M/MV5BMTM4MTYwNDA0NF5BMl5BanBnXkFtZTcwNjE0MjQyOQ@@._V1_.jpg,180680,"['Ajay Devgn', 'Tamannaah Bhatia', 'Mahesh Manjrekar', 'Adhyayan Suman', 'Zarina Wahab', 'Leena Jumani']",Sajid Khan,"['Action', 'Comedy', 'Drama']",['UTV Motion Pictures']
The Host,2013,tt1517260,https://m.media-amazon.com/images/M/MV5BMjMwNDg1MTAzNV5BMl5BanBnXkFtZTcwNTk5ODI3OA@@._V1_.jpg,72710,"['Saoirse Ronan', 'Diane Kruger', 'Max Irons', 'Jake Abel', 'William Hurt', 'Frances Fisher']",Andrew Niccol,"['Action', 'Adventure', 'Science Fiction']","['Open Road Films', 'Nick Wechsler Productions', 'Silver Reel', 'Chockstone Pictures', 'Universal Pictures']"
Temptation: Confessions of a Marriage Counselor,2013,tt2070862,https://m.media-amazon.com/images/M/MV5BMjIyMzIwMTk0MV5BMl5BanBnXkFtZTcwNzM4NDI4OA@@._V1_.jpg,97006,"['Jurnee Smollett', 'Lance Gross', 'Kim Kardashian', 'Vanessa Williams', 'Robbie Jones', 'Brandy Norwood']",Tyler Perry,['Drama'],"['Lionsgate', 'Tyler Perry Studios']"
Baadshah,2013,tt2204243,https://m.media-amazon.com/images/M/MV5BYTliZTNlZTAtYTEwMi00NTJlLTkxZmItOWQ2ZWFhZDdmMGY2XkEyXkFqcGdeQXVyODA2ODM3NDQ@._V1_.jpg,181882,"['N. T. Rama Rao Jr.', 'Kajal Agarwal', 'Nassar', 'Brahmanandam', 'Siddharth', 'Mukesh Rishi']",Sreenu Vaitla,"['Action', 'Comedy']",['Parameswara Art Productions']
Evil Dead,2013,tt1288558,https://m.media-amazon.com/images/M/MV5BYzk2ZTVhOWMtMWQxYS00OWQzLWFmY2QtODQ4NGFmNGQxZWVmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,109428,"['Jane Levy', 'Shiloh Fernandez', 'Lou Taylor Pucci', 'Jessica Lucas', 'Elizabeth Blackmore', 'Phoenix Connolly']",Fede Álvarez,['Horror'],"['TriStar Pictures', 'FilmDistrict', 'Ghost House Pictures']"
Settai,2013,tt2677816,https://m.media-amazon.com/images/M/MV5BNDAwZTRkMzQtMzEzZi00ZGMwLWJiZTMtMWZlZTRjODc0MjkyXkEyXkFqcGdeQXVyODk4ODEyMjk@._V1_.jpg,180855,"['Arya', 'Anjali', 'Hansika Motwani', 'Santhanam', 'Premji Amaran', 'Nassar']",R. Kannan,"['Crime', 'Comedy']",['UTV Motion Pictures']
Upstream Color,2013,tt2084989,https://m.media-amazon.com/images/M/MV5BMTQzMzQ4MDAyNF5BMl5BanBnXkFtZTcwNzE0MDk3OA@@._V1_.jpg,145197,"['Amy Seimetz', 'Shane Carruth', 'Andrew Sensenig', 'Thiago Martins', 'Carolyn King', 'Mollie Milligan']",Shane Carruth,"['Drama', 'Science Fiction']",['erbp']
42,2013,tt0453562,https://m.media-amazon.com/images/M/MV5BMTQwMDU4MDI3MV5BMl5BanBnXkFtZTcwMjU1NDgyOQ@@._V1_.jpg,109410,"['Chadwick Boseman', 'Harrison Ford', 'Nicole Beharie', 'Christopher Meloni', 'Ryan Merriman', 'Lucas Black']",Brian Helgeland,['Drama'],"['Warner Bros. Pictures', 'Legendary Pictures']"
Scary Movie 5,2013,tt0795461,https://m.media-amazon.com/images/M/MV5BMTc5OTIxMjQ4NF5BMl5BanBnXkFtZTcwOTAyNDcyOQ@@._V1_.jpg,4258,"['Ashley Tisdale', 'Simon Rex', 'Gracie Whitton', 'Ava Kolker', 'Heather Locklear', 'Molly Shannon']",Malcolm D. Lee,['Comedy'],"['Dimension Films', 'The Weinstein Company', 'Brad Grey Pictures']"
Java Heat,2013,tt2083231,https://m.media-amazon.com/images/M/MV5BMTczNzU3MTA3Nl5BMl5BanBnXkFtZTcwOTc1OTYzOQ@@._V1_.jpg,174645,"['Kellan Lutz', 'Mickey Rourke', 'Ario Bayu', 'Tio Pakusadewo', 'Atiqah Hasiholan', 'Verdi Solaiman']",Conor Allyn,"['Action', 'Crime', 'Drama', 'Thriller']",['Margate House Films']
Home Run,2013,tt2051894,https://m.media-amazon.com/images/M/MV5BZDIzN2UyNmUtN2U4ZS00NTZlLWE4NjItZTk5NjM4MDczZTcyXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,176124,"['Scott Elrod', 'Dorian Brown Pham', 'Charles Henry Wyson', 'James Devoti', 'Nicole Leigh', 'Juan Martinez']",David Boyd,['Drama'],"['Provident Films', 'Samuel Goldwyn Films']"
Oblivion,2013,tt1483013,https://m.media-amazon.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_.jpg,75612,"['Tom Cruise', 'Morgan Freeman', 'Olga Kurylenko', 'Andrea Riseborough', 'Nikolaj Coster-Waldau', 'Melissa Leo']",Joseph Kosinski,"['Action', 'Science Fiction', 'Adventure', 'Mystery']","['Universal Pictures', 'Relativity Media', 'Monolith Pictures (III)', 'Chernin Entertainment', 'Radical Studios']"
The Big Wedding,2013,tt1931435,https://m.media-amazon.com/images/M/MV5BMTcwODUwMjg2Ml5BMl5BanBnXkFtZTcwMTc2NzkxOA@@._V1_.jpg,87567,"['Robert De Niro', 'Diane Keaton', 'Amanda Seyfried', 'Susan Sarandon', 'Katherine Heigl', 'Topher Grace']",Justin Zackham,['Comedy'],"['Millennium Media', 'Two Ton Films']"
The Look of Love,2013,tt1951216,https://m.media-amazon.com/images/M/MV5BMTAxNDIyMDIxNjheQTJeQWpwZ15BbWU3MDYzNTk3MTk@._V1_.jpg,158914,"['Steve Coogan', 'Anna Friel', 'Imogen Poots', 'Tamsin Egerton', 'Chris Addison', 'James Lance']",Michael Winterbottom,"['Comedy', 'Drama']","['Lipsync Productions', 'Revolution Films', 'Baby Cow Productions', 'Film4 Productions']"
Pain & Gain,2013,tt1980209,https://m.media-amazon.com/images/M/MV5BMTU0NDE5NTU0OV5BMl5BanBnXkFtZTcwMzI1OTMzOQ@@._V1_.jpg,134374,"['Mark Wahlberg', 'Dwayne Johnson', 'Anthony Mackie', 'Tony Shalhoub', 'Ed Harris', 'Rob Corddry']",Michael Bay,"['Action', 'Crime', 'Comedy']","['Paramount', 'De Line Pictures']"
Bombay Talkies,2013,tt2797242,https://m.media-amazon.com/images/M/MV5BODQ5NTk3MDQ2OF5BMl5BanBnXkFtZTcwMTEyNjE0OQ@@._V1_.jpg,190940,"['Rani Mukerji', 'Randeep Hooda', 'Saqib Saleem', 'Nawazuddin Siddiqui', 'Sadashiv Amrapurkar', 'Naman Jain']",Karan Johar,"['Drama', 'Romance']",['Viacom18 Studios']
Shootout at Wadala,2013,tt2301155,https://m.media-amazon.com/images/M/MV5BOTE0NDIwNTEtNTI4NS00MWE4LWJiMWMtNjVjZGMwMzllYTE2XkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_.jpg,188640,"['John Abraham', 'Anil Kapoor', 'Kangana Ranaut', 'Tusshar Kapoor', 'Manoj Bajpayee', 'Sonu Sood']",Sanjay Gupta,"['Action', 'Crime', 'Drama', 'History']",['Balaji Motion Pictures']
Go Goa Gone,2013,tt2436516,https://m.media-amazon.com/images/M/MV5BOTBjMjJjYWMtMGNkNy00OGRhLWJlNWYtNjk5YmVmY2Y4M2M3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,191562,"['Saif Ali Khan', 'Kunal Khemu', 'Anand Tiwari', 'Vir Das', 'Puja Gupta', 'Larissa Bonesi']",Krishna D.K.,"['Comedy', 'Horror']","['Eros International', 'Illuminati Films Pvt Ltd']"
The Great Gatsby,2013,tt1343092,https://m.media-amazon.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@._V1_.jpg,64682,"['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan', 'Joel Edgerton', 'Elizabeth Debicki', 'Isla Fisher']",Baz Luhrmann,"['Drama', 'Romance']","['Spectrum Films', 'Village Roadshow Pictures', 'Bazmark Films', 'Red Wagon Entertainment', 'Warner Bros. Pictures', 'A+E Studios']"
He's Way More Famous Than You,2013,tt2076216,https://m.media-amazon.com/images/M/MV5BMTkyMzc2Njc3M15BMl5BanBnXkFtZTcwOTcyODQzOQ@@._V1_.jpg,159673,"['Ralph Macchio', 'Halley Feiffer', 'Ryan Spahn', 'Michael Chernus', 'Tracee Chimo', 'Mamie Gummer']",Michael Urie,['Comedy'],['Logolite Entertainment']
Peeples,2013,tt1699755,https://m.media-amazon.com/images/M/MV5BMTQwODU0MDM4Ml5BMl5BanBnXkFtZTcwMTA5MDkzOQ@@._V1_.jpg,72359,"['Craig Robinson', 'Kerry Washington', 'David Alan Grier', 'S. Epatha Merkerson', 'Tyler James Williams', 'Kali Hawk']",Tina Gordon Chism,['Comedy'],"['34th Street Films', 'Homegrown Pictures']"
Star Trek Into Darkness,2013,tt1408101,https://m.media-amazon.com/images/M/MV5BMTk2NzczOTgxNF5BMl5BanBnXkFtZTcwODQ5ODczOQ@@._V1_.jpg,54138,"['Chris Pine', 'Zachary Quinto', 'Benedict Cumberbatch', 'Simon Pegg', 'Zoe Saldaña', 'Bruce Greenwood']",J.J. Abrams,"['Action', 'Adventure', 'Science Fiction']","['Bad Robot', 'Paramount', 'Skydance']"
Aurangzeb,2013,tt2804026,https://m.media-amazon.com/images/M/MV5BYzI1MDFlYmQtOGFiNy00YTFhLWI4NzgtNTc3N2IwNTJlMDI3XkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_.jpg,188306,"['Arjun Kapoor', 'Rishi Kapoor', 'Sasha Agha', 'Swara Bhasker', 'Prithviraj Sukumaran', 'Tanvi Azmi']",Atul Sabharwal,"['Thriller', 'Action', 'Drama']",['Yash Raj Films']
The English Teacher,2013,tt2055765,https://m.media-amazon.com/images/M/MV5BMTU2MjIwNDA5MF5BMl5BanBnXkFtZTcwMjU2NzEzOQ@@._V1_.jpg,174321,"['Julianne Moore', 'Michael Angarano', 'Greg Kinnear', 'Lily Collins', 'Fiona Shaw', 'Norbert Leo Butz']",Craig Zisk,"['Comedy', 'Drama', 'Romance']","['Mirabelle Pictures Productions', 'Artina Films', 'Procinvest Sas']"
The Hangover Part III,2013,tt1951261,https://m.media-amazon.com/images/M/MV5BMTA0NjE1MzMzODheQTJeQWpwZ15BbWU3MDY4MTQ3Mzk@._V1_.jpg,109439,"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis', 'Justin Bartha', 'Ken Jeong', 'John Goodman']",Todd Phillips,['Comedy'],"['Green Hat Films', 'Legendary Pictures', 'BenderSpink']"
Before Midnight,2013,tt2209418,https://m.media-amazon.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_.jpg,132344,"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick', 'Jennifer Prior', 'Charlotte Prior', 'Xenia Kalogeropoulou']",Richard Linklater,"['Romance', 'Drama']","['Castle Rock Entertainment', 'Detour Filmproduction', 'Faliro House Productions', 'Venture Forth']"
Epic,2013,tt0848537,https://m.media-amazon.com/images/M/MV5BMTgyNDYwNzE5NV5BMl5BanBnXkFtZTcwMzUyODM5OA@@._V1_.jpg,116711,"['Colin Farrell', 'Amanda Seyfried', 'Christoph Waltz', 'Josh Hutcherson', 'Jason Sudeikis', 'Aziz Ansari']",Chris Wedge,"['Animation', 'Adventure', 'Family', 'Fantasy']","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']"
Behind the Candelabra,2013,tt1291580,https://m.media-amazon.com/images/M/MV5BMTg0OTY2OTM0OF5BMl5BanBnXkFtZTcwMTk4OTQ1OQ@@._V1_.jpg,119675,"['Michael Douglas', 'Matt Damon', 'Rob Lowe', 'Dan Aykroyd', 'Scott Bakula', 'Debbie Reynolds']",Steven Soderbergh,"['Drama', 'Romance']","['Jerry Weintraub Productions', 'HBO Films']"
Only God Forgives,2013,tt1602613,https://m.media-amazon.com/images/M/MV5BMzE5NzcxMTk5NF5BMl5BanBnXkFtZTcwNjE2MDg2OQ@@._V1_.jpg,77987,"['Ryan Gosling', 'Kristin Scott Thomas', 'Vithaya Pansringarm', 'Rhatha Phongam', 'Gordon Brown', 'Tom Burke']",Nicolas Winding Refn,"['Drama', 'Thriller', 'Crime']","['Wild Bunch', 'A Grand Elephant', 'Bold Films', 'Gaumont', 'Film i Väst']"
After Earth,2013,tt1815862,https://m.media-amazon.com/images/M/MV5BMTY3MzQyMjkwMl5BMl5BanBnXkFtZTcwMDk2OTE0OQ@@._V1_.jpg,82700,"['Jaden Smith', 'Will Smith', 'Sophie Okonedo', 'Zoë Kravitz', 'Glenn Morshower', 'Chris Geere']",M. Night Shyamalan,"['Science Fiction', 'Action', 'Adventure']","['Columbia Pictures', 'Overbrook Entertainment', 'Blinding Edge Pictures', 'Sony Pictures']"
The East,2013,tt1869716,https://m.media-amazon.com/images/M/MV5BMTYwNTk0NTEwOF5BMl5BanBnXkFtZTcwMDMzNDUyOQ@@._V1_.jpg,87499,"['Brit Marling', 'Alexander Skarsgård', 'Elliot Page', 'Toby Kebbell', 'Shiloh Fernandez', 'Aldis Hodge']",Zal Batmanglij,"['Drama', 'Thriller']",['Scott Free Productions']
The Kings of Summer,2013,tt2179116,https://m.media-amazon.com/images/M/MV5BMTc3ODA1NTI0MV5BMl5BanBnXkFtZTcwOTE4OTUzOQ@@._V1_.jpg,156700,"['Nick Robinson', 'Gabriel Basso', 'Moisés Arias', 'Nick Offerman', 'Erin Moriarty', 'Craig Cackowski']",Jordan Vogt-Roberts,"['Comedy', 'Drama']","['Low Spark Films', 'Big Beach']"
Now You See Me,2013,tt1670345,https://m.media-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_.jpg,75656,"['Woody Harrelson', 'Morgan Freeman', 'Jesse Eisenberg', 'Isla Fisher', 'Mark Ruffalo', 'Mélanie Laurent']",Louis Leterrier,"['Thriller', 'Crime']","['Summit Entertainment', 'K/O Paper Products', 'SOIXAN7E QUIN5E', 'See Me Louisiana']"
Yeh Jawaani Hai Deewani,2013,tt2178470,https://m.media-amazon.com/images/M/MV5BODA4MjM2ODk4OF5BMl5BanBnXkFtZTcwNDgzODk1OQ@@._V1_.jpg,185008,"['Ranbir Kapoor', 'Deepika Padukone', 'Kalki Koechlin', 'Aditya Roy Kapur', 'Kunaal Roy Kapur', 'Evelyn Sharma']",Ayan Mukerji,"['Romance', 'Comedy']","['Dharma Productions', 'UTV Motion Pictures', 'Eros International']"
The Internship,2013,tt2234155,https://m.media-amazon.com/images/M/MV5BMjM1MzczMDgwOV5BMl5BanBnXkFtZTcwMDM4NjM2OQ@@._V1_.jpg,116741,"['Vince Vaughn', 'Owen Wilson', 'Rose Byrne', 'Aasif Mandvi', 'Max Minghella', 'Josh Brener']",Shawn Levy,['Comedy'],"['TSG Entertainment', 'Regency Enterprises', 'Wild West Picture Show Productions', '21 Laps Entertainment', '20th Century Fox']"
The Purge,2013,tt2184339,https://m.media-amazon.com/images/M/MV5BMTQzNTcwODEyM15BMl5BanBnXkFtZTcwMjM1MDI0OQ@@._V1_.jpg,158015,"['Ethan Hawke', 'Lena Headey', 'Max Burkholder', 'Adelaide Kane', 'Edwin Hodge', 'Rhys Wakefield']",James DeMonaco,"['Science Fiction', 'Horror', 'Thriller']","['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions']"
This Is the End,2013,tt1245492,https://m.media-amazon.com/images/M/MV5BMTQxODE3NjM1Ml5BMl5BanBnXkFtZTcwMzkzNjc4OA@@._V1_.jpg,109414,"['James Franco', 'Jonah Hill', 'Seth Rogen', 'Jay Baruchel', 'Danny McBride', 'Craig Robinson']",Seth Rogen,"['Action', 'Comedy']","['Columbia Pictures', 'Mandate Pictures', 'Point Grey Pictures', 'Sony Pictures']"
The Bling Ring,2013,tt2132285,https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_.jpg,96936,"['Katie Chang', 'Emma Watson', 'Taissa Farmiga', 'Claire Julien', 'Israel Broussard', 'Leslie Mann']",Sofia Coppola,"['Drama', 'Crime']","['American Zoetrope', 'NALA Films', 'StudioCanal', 'Tohokushinsha Film Corporation', 'Tobis Film', 'FilmNation Entertainment', 'Pathé']"
Fukrey,2013,tt2806788,https://m.media-amazon.com/images/M/MV5BODI5MzQ2NDg0MV5BMl5BanBnXkFtZTcwNTEwMzI1OQ@@._V1_.jpg,199139,"['Richa Chadha', 'Priya Anand', 'Ali Fazal', 'Pulkit Samrat', 'Manjot Singh', 'Vishakha Singh']",Mrigdeep Singh Lamba,"['Comedy', 'Drama', 'Romance']",['Excel Entertainment']
Hatchet III,2013,tt1870419,https://m.media-amazon.com/images/M/MV5BMzk3NzUwOTYyN15BMl5BanBnXkFtZTcwMzgxMDY1OQ@@._V1_.jpg,167575,"['Danielle Harris', 'Kane Hodder', 'Zach Galligan', 'Caroline Williams', 'Derek Mears', 'Rileah Vanderbilt']",B. J. McDonnell,"['Horror', 'Thriller', 'Comedy', 'Action']","['ArieScope Pictures', 'Dark Sky Films']"
Man of Steel,2013,tt0770828,https://m.media-amazon.com/images/M/MV5BMTk5ODk1NDkxMF5BMl5BanBnXkFtZTcwNTA5OTY0OQ@@._V1_.jpg,49521,"['Henry Cavill', 'Amy Adams', 'Michael Shannon', 'Diane Lane', 'Russell Crowe', 'Kevin Costner']",Zack Snyder,"['Action', 'Adventure', 'Science Fiction']","['DC Entertainment', 'Syncopy', 'Peters Entertainment', 'Warner Bros. Pictures']"
My Little Pony: Equestria Girls,2013,tt2908228,https://m.media-amazon.com/images/M/MV5BMTg4MzI3MzA3NV5BMl5BanBnXkFtZTcwNjc2NzM2OQ@@._V1_.jpg,201676,"['Tara Strong', 'Ashleigh Ball', 'Andrea Libman', 'Tabitha St. Germain', 'Cathy Weseluck', 'Rebecca Shoichet']",Jayson Thiessen,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']","['DHX Media', 'Hasbro Studios']"
Monsters University,2013,tt1453405,https://m.media-amazon.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_.jpg,62211,"['Billy Crystal', 'John Goodman', 'Steve Buscemi', 'Helen Mirren', 'Peter Sohn', 'Joel Murray']",Dan Scanlon,"['Animation', 'Family']","['Pixar', 'Walt Disney Pictures']"
This Is Martin Bonner,2013,tt1798291,https://m.media-amazon.com/images/M/MV5BODUxMDgzMDEwMV5BMl5BanBnXkFtZTcwMTM0MDg0OQ@@._V1_.jpg,158895,"['Paul Eenhoorn', 'Richmond Arquette', 'Sam Buchanan', 'Robert Longstreet', 'Kristin Slaysman', 'Demetrius Grosse']",Chad Hartigan,['Drama'],"['600 West Productions', 'Stay Glorious']"
World War Z,2013,tt0816711,https://m.media-amazon.com/images/M/MV5BNDQ4YzFmNzktMmM5ZC00MDZjLTk1OTktNDE2ODE4YjM2MjJjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,72190,"['Brad Pitt', 'Mireille Enos', 'Daniella Kertesz', 'James Badge Dale', 'Ludi Boeken', 'Matthew Fox']",Marc Forster,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']","['GK Films', 'Paramount', 'Hemisphere Media Capital', '2DUX²', 'Apparatus Productions', 'Latina Pictures', 'Skydance', 'Plan B Entertainment']"
Copperhead,2013,tt2404555,https://m.media-amazon.com/images/M/MV5BMjA0NzQ4ODg3MV5BMl5BanBnXkFtZTcwNTg5NzMzOQ@@._V1_.jpg,188826,"['François Arnaud', 'Billy Campbell', 'Angus Macfadyen', 'Augustus Prew', 'Peter Fonda', 'Lucy Boynton']",Ronald F. Maxwell,"['Drama', 'History']",['Swordspoint Productions']
The Heat,2013,tt2404463,https://m.media-amazon.com/images/M/MV5BMjA2MDQ2ODM3MV5BMl5BanBnXkFtZTcwNDUzMTQ3OQ@@._V1_.jpg,136795,"['Sandra Bullock', 'Melissa McCarthy', 'Demián Bichir', 'Marlon Wayans', 'Michael Rapaport', 'Jane Curtin']",Paul Feig,"['Action', 'Comedy', 'Crime']","['Chernin Entertainment', 'TSG Entertainment', 'Ingenious Media', 'Big Screen Productions', '20th Century Fox']"
Some Girl(s),2013,tt2201221,https://m.media-amazon.com/images/M/MV5BMTQ0ODI2NDM5MF5BMl5BanBnXkFtZTcwMTkwOTU1OQ@@._V1_.jpg,172897,"['Adam Brody', 'Kristen Bell', 'Zoe Kazan', 'Mía Maestro', 'Jennifer Morrison', 'Emily Watson']",Daisy von Scherler Mayer,"['Comedy', 'Drama']",[]
White House Down,2013,tt2334879,https://m.media-amazon.com/images/M/MV5BYmI5ZGIxOGMtMjcwMS00Yzk3LWE0YWUtMzc5YTFhNGQ4OWZmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,117251,"['Channing Tatum', 'Jamie Foxx', 'Joey King', 'Maggie Gyllenhaal', 'Richard Jenkins', 'James Woods']",Roland Emmerich,"['Action', 'Drama', 'Thriller']","['Iron Horse Entertainment', 'Columbia Pictures', 'Mythology Entertainment', 'Centropolis Entertainment']"
